-0.037257437	-0.03574285	-0.061318368	0.043606877	0.058434792	-0.06965062	-0.14150062	-0.06505193	0.15177977	0.23979302	-0.082162336	-0.10360868	0.019695632	-0.26679754	0.021598848	0.1866945	-0.118866265	0.0604362	0.12689625	0.058677584	0.11855967	-0.07156654	0.00078960817	0.004521051	-0.24441628	0.078489006	-0.24891263	-0.21542898	-0.17611454	-0.054389924	0.11182675	-0.004189051	-0.17363681	0.1472146	-0.0470365	0.16045898	0.17039816	0.004058289	0.19797489	-0.054537762	-0.038020786	0.25192684	-0.17003195	-0.041456036	0.0028674593	0.0019631158	0.058384795	-0.23217358	-0.08072514	0.033346225	0.11969819	0.12893128	-0.04189031	-0.031168256	-0.041013487	-0.03685225	-0.032025434	0.18833329	-0.11498272	0.23060048	-0.00621467	0.08999507	0.30219597	0.3078388	0.07892932	0.09114596	0.08062843	-0.07173257	0.18160006	-0.11226227	-0.061093614	-0.2523837	-0.09951831	-0.18186021	-0.0038243765	0.117562875	-0.039310012	0.049144793	0.0010055433	0.22592686	0.29305613	0.04795147	0.12582509	0.3988876	-0.019302636	0.11887194	0.17522708	-0.08501031	0.102966465	0.05728848	-0.11129148	0.06549232	-0.08442333	-0.25392434	-0.0033649392	-0.078481585	-0.16946287	-0.26292288	-0.18061285	-0.20769204	-0.048105594	0.20091961	0.050908033	0.34813315	0.040729024	-0.01512409	0.122395456	0.02294804	0.14138599	-0.093004495	-0.0023965088	-0.055696383	0.03142488	-0.00096672034	-0.43011102	-0.23332836	-0.104837365	-0.19347394	0.20291248	0.10756976	-0.30870268	0.07511172	0.08867655	0.14496434	-0.04459941	-0.05285683	-0.0727267	-0.10163954
-0.023584148	-0.075748555	-0.0460709	0.09266528	0.111756235	-0.09287995	-0.23582014	-0.15051669	0.24294782	0.38269386	-0.15240851	-0.10180038	0.07104722	-0.46572638	0.07549356	0.287959	-0.15700667	0.068379074	0.21811269	-0.03427341	0.041489705	-0.071520485	0.0046052607	-0.017585922	-0.22406816	0.086666174	-0.19010049	-0.33724672	-0.23454066	-0.01594362	0.21567327	-0.03200002	-0.2787539	0.24296585	-0.044006903	0.28370756	0.1667948	-0.027339375	0.1920665	-0.048649304	-0.08440285	0.32383707	-0.23846777	-0.06982484	-0.057457667	0.033909194	0.041118093	-0.30394226	-0.1102893	-0.019075502	0.09678029	0.19160418	-0.09732482	-0.049461458	-0.14256938	-0.089270346	-0.0883375	0.33410665	-0.16920851	0.23423861	-0.03064748	0.1635552	0.3604987	0.3849081	0.12266808	0.020741668	0.01392878	-0.111174405	0.24904284	-0.11661942	-0.12520191	-0.3372452	-0.07335643	-0.2273295	-0.0021956894	0.13609721	-0.060549557	0.07730058	-0.028766867	0.23825382	0.3114058	0.1327577	0.092038676	0.5507022	-0.08549232	0.1999075	0.16387084	-0.14896786	0.028614162	0.054040704	-0.10213828	0.058338817	0.02374427	-0.32375133	-0.037748482	-0.07071681	-0.17506856	-0.27709818	-0.20809117	-0.26312146	0.031510945	0.18418747	0.063059494	0.43406233	0.035288177	-0.005587598	0.15358786	0.1833449	0.2412163	-0.10027534	0.011189744	-0.114859946	0.10083735	0.035191	-0.53707147	-0.28812185	-0.16043618	-0.32414985	0.2834799	0.13638729	-0.36792278	0.07730518	0.085298896	0.23552625	-0.05645007	-0.08767995	-0.11465876	-0.17049034
-0.044217497	-0.0071552983	-0.080292135	0.05149372	0.084801294	-0.09520922	-0.20146938	-0.094960704	0.2568351	0.3313749	-0.14149445	-0.0995952	0.100772984	-0.33198842	0.022518383	0.19515541	-0.14992452	0.09620641	0.1743855	0.048914045	0.116364785	-0.079830304	0.042155482	-0.015942011	-0.2686158	0.09100305	-0.24379173	-0.2704068	-0.20724346	-0.05053768	0.1591136	-0.021179747	-0.23362394	0.22049567	-0.049830012	0.25112197	0.22693098	0.007937199	0.2571408	-0.0585096	-0.052334618	0.30375338	-0.21812329	-0.062253892	0.0013999164	0.028211465	0.048355855	-0.29162082	-0.086875096	0.0041507566	0.1302977	0.15713705	-0.049444746	-0.028977195	-0.098144926	-0.044366572	-0.08635146	0.2564581	-0.11468312	0.27658504	-0.024981113	0.11863307	0.32477263	0.371068	0.09134364	0.10155626	0.07440774	-0.113922216	0.21328034	-0.11575525	-0.07689325	-0.34111527	-0.097011	-0.21182491	0.031961754	0.1372543	-0.036324557	0.06005252	-0.035023425	0.23686333	0.31900162	0.098963045	0.12263567	0.4920276	-0.100994796	0.12534022	0.1927689	-0.12397304	0.07905518	0.035830542	-0.123631045	0.08803997	-0.060629517	-0.31267288	-0.06606962	-0.09114459	-0.17428276	-0.27325135	-0.18906856	-0.23144563	-0.033036426	0.21055382	0.09340493	0.42731515	0.06110984	-0.019934526	0.15402861	0.07018648	0.16804142	-0.09107084	-0.0043327524	-0.05652781	0.06953149	0.0074537476	-0.49065733	-0.25352958	-0.1314559	-0.23898193	0.23379669	0.10894512	-0.3427438	0.11757502	0.1233746	0.22305316	-0.042139474	-0.10067604	-0.09351369	-0.14200091
-0.04456221	-0.08416732	-0.025867311	0.059060555	0.08143591	-0.06367799	-0.114976205	-0.03143061	0.11155535	0.1763073	-0.055408835	-0.10077721	0.005526563	-0.2809866	0.07670947	0.17777988	-0.11440958	0.090861104	0.078136586	0.069207385	0.11702117	-0.014042681	0.018930962	-0.023198659	-0.21635653	0.080280945	-0.23181193	-0.12031931	-0.11204484	-0.07486097	0.063280575	0.0052633747	-0.12624529	0.13894704	-0.05863264	0.14540794	0.18595572	0.011966021	0.1740837	-0.048468962	-0.011048941	0.20382313	-0.13588248	-0.05522292	0.040126797	-0.019837119	0.04837235	-0.20890169	-0.055386454	0.061139952	0.15259314	0.1230227	0.00022986837	0.010243696	-0.05883721	-0.0010346416	0.055748392	0.13108301	-0.11479939	0.17926982	-0.024316993	0.022485211	0.31517738	0.20107746	0.05870944	0.09744981	0.08183066	-0.055212997	0.12693569	-0.1111053	-0.024438323	-0.23716176	-0.118135765	-0.15340345	0.005418188	0.0693161	-0.025714964	0.05963753	-0.0020341813	0.22712062	0.2155211	0.011635087	0.113722175	0.3431869	0.0031315242	0.102955125	0.16471739	-0.09358359	0.12026005	0.0676066	-0.087060764	0.035900675	-0.089881964	-0.21945976	0.016543236	-0.043849036	-0.17740417	-0.24569628	-0.17268492	-0.18694903	-0.049457114	0.17724673	0.040961806	0.29922858	0.052146655	-0.015556037	0.10998239	-0.015407656	0.100614466	-0.09554815	0.032468356	-0.045806065	0.035788927	0.008738057	-0.33848318	-0.19858393	-0.095071666	-0.15301998	0.16301323	0.053367384	-0.2505843	0.05047792	0.09611366	0.12245195	-0.030595459	-0.048212882	-0.066669494	-0.06763166
-0.07341499	-0.05147887	-0.0719045	0.04739665	0.118138954	-0.051010776	-0.1746845	-0.1433335	0.22410153	0.3633342	-0.14216673	-0.11237469	0.116254576	-0.37359783	0.06557942	0.28818175	-0.16082855	0.09931515	0.18222544	0.018931072	0.09418657	-0.010871561	0.014305207	0.006453327	-0.25071418	0.14418365	-0.2702161	-0.32503247	-0.24486431	-0.059620515	0.16444747	-0.021274295	-0.29673776	0.24718821	-0.060033884	0.30634117	0.2197411	-0.049813952	0.25751024	-0.097014874	-0.11922376	0.33462185	-0.27166146	-0.035747197	-0.028304607	0.044299062	0.012989072	-0.30089173	-0.104287975	-0.00779657	0.105818585	0.15505713	-0.053112455	-0.0662732	-0.16038921	-0.075433865	-0.10479815	0.3099639	-0.1469023	0.2681819	-0.035982985	0.14109433	0.378875	0.37168247	0.122507446	0.05407513	-0.02666752	-0.13321564	0.21708575	-0.10348101	-0.12710668	-0.37367502	-0.048827715	-0.1927643	0.024004668	0.17144427	-0.08509017	0.0368973	-0.020859156	0.18776345	0.3044486	0.13852252	0.07967002	0.56870353	-0.101658314	0.19162676	0.15979207	-0.15209766	0.0071385056	0.037376136	-0.12170883	0.09763256	0.017325902	-0.34473157	-0.061251685	-0.060267128	-0.14038756	-0.21954139	-0.22089253	-0.22818613	0.035362758	0.19588384	0.036662314	0.46343535	0.07004607	-0.015032624	0.15537351	0.16676414	0.20497504	-0.10757581	0.0015886992	-0.10019533	0.056153134	0.011086977	-0.4732253	-0.2824283	-0.15725496	-0.29659927	0.22925101	0.07334159	-0.32498863	0.100147106	0.090232275	0.22817814	-0.07831557	-0.091024876	-0.08065112	-0.15135077
-0.049689453	-0.16395746	-0.032814134	0.13645674	0.13948932	-0.11360865	-0.29315156	-0.11330511	0.27094308	0.37181297	-0.18617186	-0.17591614	0.07319624	-0.44569123	0.13060471	0.2749462	-0.23200567	0.10030033	0.25399488	0.041184455	0.107136585	-0.027549416	0.01160829	0.043790344	-0.2344218	0.055690277	-0.2713601	-0.3250879	-0.302237	-0.006216561	0.24626061	-0.054996986	-0.274389	0.31608093	-0.024488479	0.31582353	0.13417962	-0.10810406	0.28917	-0.025697676	-0.15981685	0.36362028	-0.30833188	-0.002626717	-0.09347584	0.098678045	0.03492359	-0.19711816	-0.20978673	0.044425238	0.104583055	0.19889706	-0.09813064	-0.083539106	-0.20685123	-0.08744525	-0.13413002	0.363739	-0.13692293	0.3891314	-0.055340998	0.20184146	0.44989222	0.47193566	0.10585139	0.100556366	-0.05726209	-0.23069108	0.26961997	-0.094201006	-0.23309053	-0.45593482	-0.013285452	-0.26964694	0.04489775	0.2106727	-0.1282806	-0.033119105	-0.10357668	0.176928	0.37833035	0.1834964	0.105331376	0.6526364	-0.18368511	0.20823114	0.13294719	-0.10586885	-0.118385516	0.011455202	-0.21221988	0.19275297	0.070579626	-0.35297492	-0.17432342	-0.121987365	-0.14066866	-0.32319796	-0.23989306	-0.28306052	0.011911212	0.21625638	0.0869719	0.5392148	0.07660402	-0.060379945	0.16812064	0.19962586	0.20398283	-0.12656091	-0.12812723	-0.15013665	0.10910875	-0.004318455	-0.58548003	-0.37078425	-0.13250314	-0.32406908	0.2659059	0.076863624	-0.4459513	0.055811364	0.02609486	0.40022463	-0.11770113	-0.1290715	-0.1408174	-0.17907917
0.08171867	-0.16140759	0.11537474	0.24716704	0.16754676	-0.012696898	-0.009109213	-0.039082993	-0.09324812	0.078810796	0.13572733	-0.038303737	-0.0033961753	-0.31225058	0.30599838	0.18901409	-0.24080671	0.09149051	-0.11549401	0.055765834	-0.03071435	0.10999023	-0.13136068	-0.18455169	-0.11686801	0.047887586	0.06555012	0.19040425	0.12748316	-0.016201964	-0.018107058	0.18521447	-0.0076852497	0.16848181	-0.08889954	0.14683227	0.152601	0.181105	0.03524897	-0.022140054	0.06521045	0.04123241	-0.113091625	-0.15026121	0.11857505	-0.011332491	0.012624691	-0.08935488	-0.01493584	0.21881184	0.21669789	0.051720563	0.02095976	0.15158455	-0.15545174	0.013618045	0.39442095	-0.05757501	-0.22625263	-0.13351682	-0.106364384	-0.028182786	0.3074863	-0.13375533	0.12141418	0.05008706	0.0197339	0.078039885	0.015135448	-0.14888832	-0.050289292	-0.019002486	-0.18170474	-0.045942023	0.019294012	-0.019305458	0.010049903	0.001672125	-0.08441423	0.12947018	-0.08689118	-0.042215016	-0.118362814	0.097657	0.07993037	0.19917051	0.08965584	-0.06361727	0.058451295	0.14448078	0.019472126	-0.26618963	0.12677363	-0.11773366	0.0123829665	0.058371186	-0.2033679	-0.1484587	-0.18287247	-0.11457875	-0.1658868	0.102809116	0.0006174169	0.09757251	0.039367996	-0.023758074	0.088457786	-0.09242991	0.112423204	-0.08478837	0.11049982	-0.24012537	0.19607738	-0.005637072	0.05130107	0.028505538	-0.12570405	-0.018896446	0.20423807	0.026286816	-0.16966672	-0.099158406	0.0820903	0.057038542	-0.044610776	-0.003820205	-0.1285386	0.06748822
-0.07522394	-0.16535638	-0.06629956	0.08863022	0.075960875	0.05130205	-0.04878621	0.031463373	-0.043720283	-0.015059845	0.023104956	-0.052223165	-0.13928291	0.026998727	0.06311244	0.103460446	-0.038932998	0.07694532	-0.070806	0.08025597	0.13230897	0.05670692	-0.02433258	0.021704393	-0.1336947	0.047673445	-0.24048527	0.10810349	0.008301432	-0.048758347	-0.08706025	-0.009847716	0.05856068	-0.033864606	-0.1324537	0.026073985	0.14688963	-0.03924652	0.07238724	-0.06270544	-0.044967808	0.10262467	0.019777857	-0.08023976	0.046542354	-0.08172588	-0.038250536	-0.04876181	-0.056752473	0.10230933	0.15830596	0.052524257	0.09434314	0.040236417	-0.071119376	-0.011181664	0.22296956	-0.11743507	-0.1005596	0.14099564	-0.05105323	-0.10276069	0.2477904	0.027557475	-0.014555769	0.09231496	0.13637196	0.032600157	-0.018184233	-0.07660714	0.070234515	-0.01963107	-0.21288045	-0.040821817	-0.021001281	0.004272377	-0.09945147	0.07431642	-0.03304229	0.15286359	-0.030177621	-0.13170412	0.1785727	0.25821722	0.041241	0.09648752	0.22037117	-0.06552118	0.28914765	0.0783677	0.036786254	0.0023366527	-0.0718823	-0.08981279	0.20341021	-0.008269268	-0.2678869	-0.3072773	-0.12968846	-0.10698576	-0.09758611	0.2795601	-0.08171061	0.16988704	0.14185956	-0.027548933	0.034828767	-0.078097455	-0.06703695	-0.09888708	0.1356319	-0.08985959	0.037279848	-0.0063815983	-0.14584313	-0.20580071	0.025798395	0.18096289	0.16484489	-0.022428064	-0.1488258	-0.09691527	-0.006282227	0.047611047	-0.005642017	0.056592874	-0.17740151	0.015757907
-0.020510854	-0.20367269	0.039278723	0.028497025	0.100997455	-0.04379751	-0.060840283	0.022257406	-0.021501748	-0.011358697	0.051812045	-0.10193705	-0.14157794	-0.1252197	0.14100507	0.066531695	-0.08540147	0.17043537	-0.012859817	0.075551726	0.16008471	-0.1086312	0.04523366	0.029112643	-0.13438207	-0.028349461	-0.2380769	0.05174197	-0.022992305	-0.0061028358	-0.068239056	0.06545875	0.084788	0.013539095	-0.07987602	-0.052508038	0.17501964	-0.009834253	0.10332625	-0.15269889	0.030866913	0.14334537	-0.11174302	-0.05487576	0.094758354	-0.12625311	0.017742824	-0.09178884	0.04183897	0.108180024	0.18692866	0.009974694	0.042844456	0.095693894	-0.020061128	0.051500056	0.13345495	-0.05047344	-0.06878685	0.1467324	-0.026398953	-0.08297157	0.24887021	0.007845091	-0.04351015	0.1774321	0.17018805	0.068433344	0.01900455	-0.15275331	0.11043769	-0.005427262	-0.15241563	-0.107124895	-0.008269147	-0.12347873	-0.031576354	0.07854468	-0.004638832	0.20378575	-0.033066146	-0.08165201	0.12202747	0.20034912	0.0006749235	0.069256276	0.2970923	0.0014976151	0.25558782	0.16728419	-0.061626315	-0.10906139	-0.16210654	-0.10199597	0.12602659	-0.06211549	-0.2179837	-0.23068321	-0.1491625	-0.1415069	0.0020616562	0.21658187	-0.042095523	0.07162083	0.10613002	0.007140005	-0.002996679	-0.19014886	-0.0069650067	-0.049753573	0.046935074	-0.07770229	-0.0054010917	-0.036090642	-0.059757907	-0.118169874	-0.022119505	0.060385376	0.0462282	0.013687058	-0.17677884	-0.07858671	0.111189395	0.03503522	-0.045993555	0.13645028	-0.14579678	0.06777725
-0.04563133	-0.15205227	0.10892211	0.19927773	0.12391044	-0.064520374	-0.09547298	0.09887225	-0.075855866	0.06697159	0.0418474	-0.121792205	-0.085596144	-0.279818	0.16780879	0.21675578	-0.13810158	0.09252012	-0.012270371	0.12451357	0.13506925	0.009939779	-0.039222535	-0.17038365	-0.21856038	0.10952556	-0.12378705	0.15177126	0.035484117	-0.11054145	-0.019962111	0.16065168	-0.004880162	0.045052476	-0.10421301	0.060180735	0.17418791	0.16842069	0.10428087	-0.00930886	0.0654084	-0.034765676	-0.0010944499	-0.0774431	0.10852333	-0.00044927633	0.08587235	-0.09492495	-0.020732526	0.17493586	0.07862909	0.037808776	0.045691494	0.050223883	-0.019781327	-0.024547212	0.2319825	0.0069160094	-0.17092694	0.066556156	-0.042477082	-0.027955277	0.2766865	-0.0008313038	0.035350382	0.14730078	0.10467869	0.029947065	0.081400335	-0.12224941	0.08935463	-0.06214737	-0.14512473	-0.12805964	0.059802733	0.025617965	-0.016030066	0.0150500825	0.0054501016	0.13155945	0.036421403	-0.087364405	0.024080256	0.11568275	0.089843534	0.11724863	0.089782424	0.007390416	0.1991444	0.030325666	-0.043419886	-0.08710341	0.010260899	-0.10787583	0.106910914	0.03670683	-0.12172116	-0.09948205	-0.10225096	-0.05788023	-0.1283294	0.18460374	-0.00974211	0.14371659	0.076889984	-0.019002419	0.078301504	-0.06355769	0.07998986	0.025163779	0.042596955	-0.07034202	0.09410777	-0.01991392	-0.19155823	-0.022471724	-0.061508834	0.00967952	0.12962556	0.014404212	-0.16654281	0.019427923	0.050116964	0.006778221	-0.07788922	0.08818234	-0.081931144	0.03168162
