30135	-0.14237309	-0.13581517	-0.053574234	-0.12629306	-0.15715334	-0.17332938	0.2125876	0.114314124	-0.15623571	-0.28309816	0.19139624	0.20403992	-0.03686522	0.05166841	0.24322462	0.0528538	0.05860946	0.120441526	0.0640419	0.19800226	0.008942833	-0.046754327	-0.28323656	-0.094249055	-0.077849016	-0.25699738	0.06538129	0.1275663	0.3514802	0.074280314	0.09687135	0.038711783	-0.12992543	-0.26711234	-0.08246728	-0.08609	0.0700009	-0.1804946	0.19337171	0.002823403	0.068051584	0.05712584	0.07201623	0.09144693	0.111391485	0.11546549	-0.26725045	-0.008459752	0.20438114	0.028697152	-0.107592635	-0.03541785	-0.056806676	0.03256999	-0.030513193	-0.07128715	0.10036823	0.18007387	-0.041630365	-0.10752909	0.05109292	0.058973122	-0.018814174	-0.07099229	-0.028038325	-0.041219085	-0.22904636	-0.08068422	0.13494153	0.15248746	-0.12600394	0.035318166	-0.15993473	0.16119315	0.19213314	0.032676216	-0.15177163	-0.10541051	-0.083112024	0.12243695	0.15502007	0.13050337	0.11952488	0.3099745	0.15205096	-0.03088904	-0.07676102	-0.005388885	-0.053403884	-0.057915527	-0.05277117	0.100686386	-0.09384334	-0.037744716	-0.32244012	-0.15241264	-0.077245556	0.06182251	0.15416163	0.08701279	-0.34401733	-0.0002827053	-0.07571001	0.06554737	-0.09822431	-0.24410577	0.030226033	0.28613132	-0.072274074	0.111134276	-0.103134595	0.0060299328	-0.10319034	-0.004679344	0.044289958	0.03992561	-0.027771665	-0.21262634	0.045298792	0.0029821557	-0.04311703	0.07044292	-0.17452745	0.0011230203	-0.1481284	-0.18210462	0.0379591	-0.018979589
30397	0.026528286	0.07103214	0.015935937	-0.045162972	-0.086502515	-0.12068972	0.09078651	0.050616935	0.13039222	0.030988036	0.17366853	-0.15692675	-0.018502627	-0.068082675	0.2304201	0.07386323	0.15441631	0.0656421	0.05199756	-0.046987552	-0.1269646	0.1762123	0.09727123	0.010348554	-0.24957545	-0.23977187	-0.042023618	0.0015172018	0.06773772	0.0047297296	-0.08424261	-0.0690065	-0.004599864	-0.0011920107	-0.014103281	-0.059963804	-0.070642516	0.05684421	0.19642363	0.04105399	-0.018356048	0.18265447	0.2669359	-0.032123785	0.09514318	0.06011159	-0.096680045	0.012972772	0.07997261	0.05682815	0.020724814	-0.0071057198	0.073823795	-0.072726585	-0.084923126	0.0023154109	0.027414743	0.033250462	-0.035585955	0.037083156	-0.111519605	0.032463167	-0.023248607	-0.17706831	0.20909128	-0.1547253	0.07644615	-0.111536	0.031344015	0.07636459	-0.13939685	0.06253414	-0.25104663	0.21077938	-0.010009634	-0.015103231	0.060463306	-0.10626357	-0.104972824	0.1374414	0.16280308	-0.03231834	0.07068226	0.20386845	0.13877742	0.060494963	-0.15537177	-0.12707528	-0.0341779	0.050337475	-0.14060956	-0.06689915	-0.057163086	-0.02037047	0.042587604	0.14257805	-0.14112066	0.004453107	-0.1357287	-0.050987575	-0.08611983	-0.1388382	0.03907664	0.11142844	-0.05650519	-0.060392868	-0.08871765	0.07898823	-0.12030611	0.021784756	0.01672784	-0.11159985	-0.09009676	0.095333345	0.090434864	0.010772672	0.08444408	-0.08432689	-0.08461337	0.11089475	-0.2689322	0.12800673	0.025724828	-0.010592661	-0.06626936	-0.08246226	0.25466847	-0.14800775
31057	-0.12864845	0.026389405	0.07030245	-0.21063274	-0.001449867	-0.16327764	0.18727635	-0.049452446	-0.15922752	-0.07077852	0.06756302	-0.16762826	0.022764564	-0.057196263	0.16615656	0.075725235	0.062318157	-0.0064978083	-0.036615267	0.08848782	0.11300606	-0.058160227	-0.19082232	-0.022491533	-0.27081856	-0.22076777	0.06938355	-0.01690165	-0.015519957	-0.025836714	-0.044348024	0.11085288	-0.08486247	-0.028451234	0.08205563	-0.05988397	-0.090016514	0.0008701396	0.15300454	-0.02038426	0.1216605	-0.051991545	-0.007963323	0.06221371	0.05498796	0.020519312	-0.03823659	-0.020940635	0.2559487	0.08613867	-0.13175036	0.11277894	-0.06815088	-0.05181741	-0.2210873	0.15792704	0.064255364	0.18561201	-0.047603127	-0.18095808	0.06151007	-0.051283125	0.20129968	-0.2276516	0.2080972	-0.018407952	0.1388434	-0.261291	-0.016873641	-0.1009789	0.032603517	0.025056804	-0.08832469	0.15189116	-0.22090062	0.05026998	-0.038546953	0.008896443	-0.16990812	0.21167642	0.07215857	-0.0473551	0.20287761	0.27054557	0.10264635	0.092617854	-0.07892413	-0.17482635	0.0006599897	0.021386962	-0.029458577	-0.18423615	-0.052566636	0.12926136	0.07311127	0.057554	-0.05361302	-0.0016249913	-0.1676125	0.0684966	-0.03327753	0.014409164	-0.037274823	-0.10545277	-0.010437596	-0.15127374	-0.043052617	0.02765646	-0.079291314	-0.07529015	0.02560764	-0.033215493	-0.049271885	-0.040556975	0.18931894	0.029894777	0.14255556	-0.080901414	0.13669555	-0.04067061	-0.26461884	0.099427156	0.039731354	-0.080589235	-0.0953787	0.041777257	0.22411056	-0.24133085
34100	0.09436083	-0.21012805	-0.019979611	-0.043667432	0.028144833	-0.06997192	0.055013523	-0.14349057	-0.120560855	-0.047333404	0.01243451	0.05373556	-0.054873846	-0.13301252	0.18031958	0.049773004	-0.0003189662	0.050269105	0.031231722	0.03612083	-0.070351616	0.14427668	-0.040910605	-0.06390832	-0.21472009	-0.1853495	0.13329385	-0.07853965	0.08011544	0.040037997	-0.0770305	0.085420564	0.06016172	-0.13726	0.13722521	0.09461891	0.06728424	-0.01926986	0.22041649	-0.10486946	0.21344006	0.0909417	-0.04048764	-0.014442174	0.117185295	0.06536447	-0.098254934	0.028843703	0.19173324	0.13456622	-0.17174272	0.023778766	-0.008236489	0.12691279	-0.19890404	0.16911478	0.13646606	0.14163685	0.09357185	-0.097418085	-0.086405315	-0.13901696	0.021911593	0.02206251	0.17270947	-0.0007655962	0.08988569	-0.10038352	-0.09402146	-0.07108541	-0.06801842	0.060842667	-0.077611715	0.17976621	0.052112453	0.17008954	-0.055855587	-0.034711137	-0.1909767	0.052451465	0.025452271	0.0140470285	0.07601104	0.19867536	0.28020653	-0.0064337784	-0.04889248	-0.08231053	-0.052257054	-0.09876313	-0.05284585	-0.10197444	-0.2184439	0.0271049	-0.037243992	-0.044020407	-0.094518185	0.010906853	-0.051606808	0.056944028	-0.054185186	-0.16451468	-0.004846862	-0.04500117	0.04076904	-0.19274254	-0.023265434	0.11938709	0.016836908	-0.11901861	0.07742702	0.03914821	-0.0030781832	0.03570991	-0.046964392	0.029030172	0.23748432	-0.18526474	0.09541787	-0.062291164	-0.10274318	0.074088864	0.12565324	-0.16472626	-0.093068644	-0.03494422	0.19552284	-0.07550498
31295	0.08187492	-0.34612724	-0.05098179	0.0009908222	0.056056403	-0.14750116	0.13449953	-0.13508618	-0.23522027	-0.09948339	0.27808002	0.22195399	0.06817505	-0.05082938	0.24835086	0.045135535	-0.053712405	0.08445804	-0.03717388	-0.08847548	-0.16487254	0.09013332	-0.03178786	-0.16502355	-0.13033968	-0.10762876	-0.056213938	0.06398154	-0.17473923	0.0026107759	-0.017500686	-0.16721307	-0.005277536	0.072308175	-0.057151515	-0.05294698	0.18317406	-0.0989029	0.35292304	-0.13651788	-0.05607358	0.16888899	-0.11431781	0.08816325	-0.05271731	-0.011000227	0.08291503	-0.11964833	0.06393558	0.011044149	-0.046640303	0.16976105	-0.18561298	0.12329693	-0.0020943887	0.05220298	0.11024772	-0.0012924222	0.00066588185	-0.0008772043	-0.13945867	-0.07773971	0.027425455	-0.08588878	0.11028821	-0.0114964405	0.08173093	0.031594105	-0.019702388	-0.16909623	-0.17194566	0.08570028	-0.052300498	0.11738427	0.05635454	-0.021724217	-0.04520964	-0.09334854	-0.040281545	-0.043701794	0.074143045	-0.040708713	0.1595599	0.21710883	0.21392795	0.26326808	-0.08539145	-0.15390155	0.06684413	-0.06085884	0.08872592	0.056896195	-0.13590354	0.1836577	0.046449143	-0.05220174	-0.03646065	0.039563973	0.19590184	0.06034846	-0.13010573	-0.06344641	-0.10931341	-0.14005831	0.029854195	0.054663572	-0.16314983	0.3680999	0.11364846	-0.074380025	0.03277326	-0.014313814	0.024146972	-0.12522341	-0.043045674	0.020146487	0.063167706	-0.03394851	0.058344584	0.06086105	-0.065182745	-0.043740775	0.0827278	-0.08962654	-0.116692126	-0.0950833	0.15372822	-0.12406423
30977	-0.10135375	-0.15148538	0.043608356	0.09616913	0.075519234	-0.08539766	0.04184204	-0.0056647635	-0.021127228	0.05345687	0.22310327	-0.17336555	0.122320265	-0.07192367	0.31853327	0.21919146	0.031578984	-0.02179401	-0.17541534	0.023728438	0.056195963	-0.0018229093	-0.024348466	-0.21150076	-0.10231018	-0.06702325	-0.0154219195	-0.061823763	0.001751623	-0.118071884	-0.14902392	-0.0035360176	-0.19024745	-0.097402655	0.038069528	0.03401885	0.0545567	-0.07778286	0.1835861	-0.14103606	0.23417036	0.18266863	0.024550045	0.11388703	0.111543514	-0.1676646	-0.12966293	-0.019189417	0.10489196	-0.05106902	0.09227528	0.08752091	0.13060479	-0.01730314	-0.021342829	0.026962228	0.10363361	0.039909493	0.016990691	0.011312004	-0.0531171	-0.1951618	-0.026501995	-0.071048364	0.17804255	-0.069581464	0.098087884	0.032543037	-0.06457481	-0.04979929	-0.12057617	-0.06329226	-0.2952794	-0.03745796	0.0841256	-0.16946138	-0.025902692	-0.026211638	-0.0063064024	-0.19739115	-0.01988026	0.094722725	0.12583934	0.26093295	0.29708868	0.34565157	0.08019903	-0.1354138	-0.09896897	0.08152124	0.08095196	0.052053563	-0.07414888	0.031069687	0.08523495	-0.027238112	0.03951209	-0.034176636	-0.11513495	0.07771212	-0.021833029	0.013278968	-0.035302825	-0.0027967736	-0.14969103	-0.01744138	-0.014554055	-0.011924595	0.015674189	0.11516727	-0.020390095	-0.1094389	-0.10252549	0.087408476	-0.0313065	0.07163563	0.14278449	-0.05010999	-0.13189253	0.13244289	-0.07292846	0.13250776	-0.0918591	-0.15605746	-0.2812059	-0.051724777	0.012650288	-0.06432296
31703	-0.045748297	-0.14079113	-0.02020539	-0.034153484	0.0036685646	-0.019763265	0.06888455	-0.04378572	-0.17038041	0.024321677	-0.111551434	0.16547076	0.06908158	-0.0806645	0.22287376	0.14802371	0.057811003	0.070906155	0.119074784	0.03834167	0.01811845	0.08331174	-0.122844175	-0.08166148	-0.27596495	-0.14012001	0.016590597	-0.1370836	-0.0048034047	0.024370115	-0.0028895726	0.010423872	0.039767504	-0.005778702	0.06751487	-0.13819188	-0.045701243	0.08518287	0.14312944	-0.009321637	0.08534756	0.11342993	0.10600725	0.04322967	0.20062529	0.07640382	-0.019471051	0.016526323	0.12665163	0.044428855	-0.02150541	0.108878665	0.050145555	0.08962545	-0.10914424	0.049692396	0.053787276	0.20910491	-0.010340363	-0.19405879	-0.19584365	-0.07338631	0.02100541	-0.15295018	0.24205735	-0.150168	0.10291648	-0.10139656	-0.015492172	0.027443893	-0.17302398	-0.030753542	0.008350571	0.09013816	0.07853121	-0.076467216	-0.062484838	-0.024921704	-0.06553106	0.11860836	0.112022944	0.16015935	0.07511591	0.1911495	0.14730164	0.12820256	0.15274324	-0.14906205	-0.044293206	-0.08011389	-0.117764734	-0.15888707	-0.10362188	-0.09987424	0.01056045	-0.049307182	-0.018443901	0.040881716	-0.04069084	0.09227687	-0.1174307	-0.15178928	-0.13340135	0.07737568	0.039451987	-0.05905117	-0.17796989	0.043095075	-0.14372548	-0.044632748	0.16571777	0.020870319	0.027502928	0.07960405	0.14864609	-0.018914102	0.25559112	-0.0024804533	0.023982804	-0.020880003	-0.04070388	0.111797854	0.029917337	-0.010789385	-0.0442945	-0.11884554	0.001285121	-0.08796495
30721	-0.3431575	-0.08114124	-0.2395509	-0.059846018	-0.07427217	0.040449534	0.27973515	-0.14045116	-0.02098568	0.001310184	0.11348803	0.17369644	0.15886608	-0.10438887	0.0075721527	-0.014097801	0.0325921	-0.068496026	0.117914185	0.10870909	0.31687754	0.043135908	-0.2938613	-0.08752045	-0.11297467	-0.14926212	0.11545674	-0.13265333	0.01315642	-0.056378998	-0.0030027307	0.0602684	0.054662883	-0.060715344	0.028014183	-0.21076682	-0.05665745	-0.043376278	0.14727405	0.12507701	0.12028007	0.06259517	0.0054047187	-0.100176044	0.0014639585	0.13344516	-0.120633	-0.0016526029	0.05268392	0.0896692	-0.092337795	0.22366376	-0.12261059	0.09581661	-0.053680796	0.033515513	0.012211714	0.05959097	0.22848327	-0.13568555	-0.07403224	-0.18743552	0.15552348	-0.2551461	0.1794953	-0.1761224	0.02226559	0.05019923	-0.20869231	0.035345048	-0.21492152	-0.0050608004	0.021170782	0.03283392	0.007415886	0.08035406	0.08137939	0.0699783	-0.11792526	0.12653029	0.09285976	-0.059552845	0.20433986	0.22775365	0.2937267	0.11600465	0.22618815	0.032124657	0.10812721	-0.046530176	0.16395968	0.041168395	-0.046706352	-0.08464331	-0.06943413	-0.00332671	-0.091286965	0.093005925	0.05111323	0.13546196	-0.15697944	-0.16332243	-0.10215875	0.03848268	0.2469253	-0.16123497	-0.13460535	0.12019179	-0.09768027	0.0036770077	0.04738655	-0.08955041	-0.06229999	-0.118323274	-0.07947976	0.04707532	0.33940566	-0.10863936	0.046643727	-0.13420798	-0.07698238	0.13784713	0.07283404	-0.13462968	-0.09138366	-0.06324837	0.025095781	-0.14759406
30529	-0.06561221	-0.16493729	-0.037367195	0.10597704	0.13413076	-0.15277511	-0.11874072	-0.17796461	0.048969004	0.00052951596	0.04351766	-0.010667863	0.07895603	-0.1499977	0.08887652	0.04886086	0.05210221	0.07761294	0.13016623	0.056948412	-0.010465016	0.025466766	-0.21636368	-0.20100461	-0.33425343	-0.11251623	0.090055406	0.11645575	0.14468263	-0.032357115	0.0016674425	0.025265891	0.15105894	-0.14809851	0.002416084	0.03158007	-0.0016935228	0.00477865	-0.040428147	0.034026884	0.1961774	0.109429784	-0.0059208376	0.036731184	0.04220537	0.097990006	-0.22872348	0.054274473	0.10307522	-0.059276517	-0.17217658	0.108120464	-0.042041507	0.16577248	-0.022893677	0.0644775	0.20096926	0.15176763	0.08345864	-0.018774204	0.09367531	-0.15982112	0.1114049	-0.042950306	0.07572065	-0.10675556	0.0133124925	-0.024002139	-0.044459466	0.024257632	-0.11168604	0.09909163	-0.05762505	0.12349652	0.03300983	0.123472475	-0.106162265	0.15775979	-0.12402164	0.005614436	0.1866976	-0.17664385	0.12709917	0.16869362	0.1449587	0.16659541	0.08122534	-0.1381697	-0.049166568	-0.067987256	-0.0665154	-0.09310019	-0.10796835	0.017159896	0.13917133	0.040757805	-0.18056934	-0.0071643894	-0.19409738	0.043869738	-0.019475942	-0.115184404	-0.06322478	-0.033743173	0.040236507	-0.054765683	-0.21977544	-0.027467158	0.04397178	-0.071597576	0.075962834	-0.03488231	-0.16355462	-0.017279323	0.08008026	0.001620967	0.13442862	-0.26096183	-0.032217693	-0.0700763	-0.15310767	0.117484905	0.068016894	-0.15303148	-0.07831052	-0.0064237807	0.11445056	-0.11269637
30198	0.0572786	-0.19801784	0.17878789	-0.09297819	-0.047809985	0.031084951	-0.09694702	0.026516031	-0.08080603	0.02390929	0.10280811	-0.071227536	-0.024768405	-0.23839729	0.30268237	-0.091466956	-0.0657175	0.31636372	0.03437587	-0.10246405	0.07951055	-0.020462263	-0.16089065	-0.1302284	-0.17044428	0.058124676	0.06596072	0.01817769	0.1295738	-0.12122505	0.117523715	-0.10419967	-0.0044744015	-0.0076707834	0.24535201	-0.06828	-0.024440372	-0.05756288	0.14877193	0.0028407222	0.211024	0.023320414	-0.21710077	0.10853989	-0.023611005	0.059077125	-0.0075510913	-0.0881357	0.120064594	-0.039155845	0.14898306	0.23551689	-0.050337546	-0.01933882	-0.17777705	0.020214796	-0.03844089	-0.02235856	-0.04636263	-0.017070454	0.1119498	-0.19406036	0.2026227	0.05877733	0.12060534	0.017050032	-0.22124922	-0.06513948	0.17470956	-0.12689276	-0.22478642	-0.032422155	-0.29970923	0.011612225	-0.12972078	0.12544958	0.2017958	-0.12539679	-0.0039366498	-0.06799856	0.14463428	-0.052570127	0.03939032	0.2890126	0.23612848	-0.06261213	0.044324737	-0.06861512	0.0014196916	-0.051419802	-0.14229055	-0.09826423	0.13352698	-0.006908599	-0.041517355	-0.015204557	0.04686956	0.14928119	-0.090199985	0.17027065	-0.17132194	0.039470494	-0.16617812	-0.10556519	-0.10577	-0.021635417	0.01779564	0.24619338	0.018414395	0.23467134	0.09263343	0.1291203	0.16562591	0.004911856	0.082697734	-0.09886276	0.2290751	-0.24654008	0.1289887	0.050264835	-0.20909043	0.18011282	-0.033706374	-0.07396964	-0.085308716	-0.04067349	0.019487735	-0.2921758
